363.0,278087.2098379481,95427.5071335444,32257.415742848723,,82068.65287477948,110294.83085085191,48876.167669279464,9414.45729897684,128222.45776677161,55628.014228688284,168108.99256417516,16647.447844166894,67690.03747298164,68647.10619939421,2940.0,,7480.0,10050.0,4450.0,850.0,11690.0,5070.0,0.065,1510.0,6170.0,6260.0,15390.0,15390.0,
364.0,278518.83733296185,95859.13462855815,32324.11793453166,,82072.68685642263,110314.11167160887,48912.00896192348,9417.707559354676,128272.8279378936,55659.84526205877,168150.68814614642,16643.70525968027,67712.32320219095,68667.91069498478,2940.0,,7480.0,10060.0,4460.0,850.0,11690.0,5070.0,0.065,1510.0,6170.0,6260.0,15390.0,15390.0,
365.0,278775.99195316655,96116.28924876286,32363.85770312194,,82068.30607129348,110332.03203808359,48945.71224645849,9420.830849005646,128323.90569015671,55693.14319098307,168187.62323729906,16639.83123715895,67735.46524111013,68695.10940185726,2950.0,,7480.0,10060.0,4460.0,850.0,11700.0,5070.0,0.065,1510.0,6170.0,6260.0,15390.0,15390.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,179092.12584885207,81828.08316318844,240437.82099570188,,83180.33691595448,118310.66418149389,25419.48523818173,43557.39004889496,36181.41794182855,28443.48668366173,42286.73444839605,17959.83492507916,55192.26967663449,100534.589701261,0.041600000000000005,,0.1203,0.08460000000000001,0.3934,0.2296,0.27640000000000003,0.3516,0.23650000000000002,0.5568000000000001,0.1812,0.0995,0.1426,0.0994,investor 2
1.0,179365.90086645263,82101.858180789,240901.03038228693,,83163.24976761937,118218.19124647947,25435.27211659485,43579.511673728164,36186.578270202466,28468.1500084921,42311.20100643926,17962.156593415544,55258.96273971791,100518.96281997826,0.041600000000000005,,0.1203,0.08460000000000001,0.3932,0.2295,0.27640000000000003,0.3513,0.2364,0.5568000000000001,0.18100000000000002,0.0995,0.1426,0.0994,investor 2
361.0,191499.30180381372,94235.25911815009,25986.136984879322,,78730.53491551997,73630.65963845517,31152.601583247455,51515.579549815615,38235.090927459736,38284.19466657819,53514.68372895986,18431.852475764495,78111.87564446281,94559.59007479178,2580.0,,7820.0,0.08460000000000001,3090.0,5120.0,3800.0,3800.0,5310.0,1830.0,7760.0,9390.0,7000.0,7830.0,investor 10
362.0,192128.59131972742,94864.54863406379,26091.96981664252,,78719.77566429993,73476.59978977822,31168.868127927395,51539.01983318748,38241.100432931606,38298.58081748566,53549.484330387015,18432.471994599895,78171.2764233846,94539.90202704338,2590.0,,7820.0,0.08460000000000001,3090.0,5120.0,3800.0,3800.0,5320.0,1830.0,7770.0,9390.0,7000.0,7830.0,investor 10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,220329.795156158,-4844.200495529833,213939.49209011704,,53113.691635514464,7274.316628286756,86903.16401529418,39492.62129284526,92838.33470596398,120738.6403572681,104655.75693120755,39765.862890027405,18126.101812077035,43507.557807721896,0.0468,,0.1883,1.3747,0.11510000000000001,0.2533,0.1078,0.0829,0.0956,0.2515,0.5517000000000001,0.22990000000000002,0.3215,0.0955,investor 6
1.0,220139.296659729,-5034.698991958838,213629.26793014762,,53103.54622466082,7281.291611248537,86943.44650495419,39503.76941839832,92852.92853053677,120766.93993991235,104780.98457573113,39785.48574670331,18119.733729871554,43510.15694700115,0.046900000000000004,,0.1884,1.3734000000000002,0.11510000000000001,0.25320000000000004,0.1077,0.0829,0.0955,0.2514,0.5519000000000001,0.22990000000000002,0.3215,0.0955,investor 6
361.0,265922.1366534257,40748.14100173785,27521.761857043828,,51101.24416990103,9768.62174910022,104642.77158031937,44144.863515350204,99020.44554999827,130323.19061660237,146178.29804604343,48232.93367193939,15288.07452411676,44533.93694706378,2620.0,,4880.0,930.0,9990.0,4210.0,9450.0,0.0829,13960.0,4600.0,1460.0,4250.0,13040.0,13050.0,investor 7
362.0,265676.5695266049,40502.573874917056,27483.571152920522,,51101.591742250435,9775.799221940557,104696.06814898974,44157.25771313572,99036.0379915655,130351.3626324114,146280.4504657991,48257.49100176431,15279.522470192183,44533.28790684688,2620.0,,4880.0,930.0,9990.0,4210.0,9450.0,0.0829,13960.0,4600.0,1450.0,4250.0,13040.0,13050.0,investor 7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,167700.6595011249,77739.7709505613,209090.25784690276,,21816.872168032412,121037.14783615156,54026.2925908868,52904.68340503542,26568.298544114543,19646.12367710312,51784.087889535025,41656.45521937002,44818.29828221871,191605.11899041425,0.047900000000000005,,0.45840000000000003,0.08270000000000001,0.18510000000000001,0.18910000000000002,0.3764,0.5091,0.1932,,0.2232,0.0522,0.1316,0.0826,investor 10
1.0,168317.7112679948,78356.8227174312,210072.55524822383,,21823.99037767496,121030.6323636136,54039.602482952716,52918.12769416828,26596.420441755687,19657.12043415861,51819.01891791363,41653.726571453444,44826.124481144805,191711.78972611923,0.0477,,0.45830000000000004,0.08270000000000001,0.18510000000000001,0.189,0.376,0.5088,0.193,,0.22310000000000002,0.0522,0.1316,0.0826,investor 10
361.0,183759.56846907895,93798.67991851535,19382.483621032694,,24985.399921379314,121558.59076864118,57238.83257218081,57719.25048241395,36636.366599107154,22468.63100383445,64019.06440183115,40645.72318056875,47452.30341075047,224438.29949852114,1600.0,,2060.0,10040.0,4720.0,4760.0,3020.0,1850.0,5280.0,3350.0,3910.0,0.0522,16620.0,16620.0,
362.0,183102.42930919613,93141.54075863253,19296.074658577636,,24993.177808492503,121562.22821677539,57253.81383348056,57734.740922108875,36661.07339210438,22479.22157505997,64051.96367333621,40642.64219984342,47459.63575333549,224513.51612273685,1590.0,,2060.0,10040.0,4720.0,4760.0,3020.0,1850.0,5290.0,3350.0,3920.0,0.0522,16620.0,16620.0,
363.0,182994.67969820616,93033.79114764257,19281.906377855725,,24999.48763857426,121559.02879441754,57254.85055717935,57748.49083977717,36690.5587850632,22488.960776260526,64086.21114570038,40639.64639143832,47467.430594287434,224583.414235215,1590.0,,2060.0,10040.0,4720.0,4770.0,3030.0,1850.0,5290.0,3350.0,3920.0,0.0522,16620.0,16620.0,
364.0,183338.9704241257,93378.0818735621,19327.17807405918,,25010.27510828416,121557.06795911747,57260.308104595926,57762.37920197794,36718.31511764761,22497.561119662314,64117.556841556696,40635.590928315745,47474.10140087139,224679.26952054782,1590.0,,2060.0,10040.0,4720.0,4770.0,3030.0,1850.0,5290.0,3350.0,3920.0,0.0522,16620.0,16620.0,
365.0,182840.70455482483,92879.81600426123,19261.65977988122,,25020.099628243268,121550.14074908978,57268.60168880445,57777.76222560807,36743.91669500171,22503.560907903196,64147.56119478587,40632.41070011492,47482.46643097474,224770.8724161932,1590.0,,2060.0,10040.0,4730.0,4770.0,3030.0,1850.0,5290.0,3350.0,3920.0,0.0522,16620.0,16620.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,111047.23270070738,40351.03658159636,115677.67011075304,,34444.38245971623,34786.04173311352,4057.7099366141447,28608.39172969142,44373.66902069282,19586.223707686964,15042.059190448843,69723.78680156094,39329.10152698387,54726.069316853616,0.08650000000000001,,0.2904,0.28750000000000003,2.4645,0.3496,0.22540000000000002,0.5106,0.6649,0.14350000000000002,0.2543,0.18280000000000002,0.2156,0.18270000000000003,investor 8
1.0,110975.42570756405,40279.22958845303,115573.45865655056,,34453.63942699927,34824.3668975384,4060.182789901208,28615.739257683697,44356.851474549025,19604.014221370693,15045.4995862559,69740.26823582759,39344.9933598569,54752.132306169486,0.08660000000000001,,0.2903,0.2872,2.463,0.34950000000000003,0.2255,0.5101,0.6647000000000001,0.1434,0.25420000000000004,0.1827,0.2156,0.1826,investor 8
2.0,110820.86405394443,40124.667934833415,115349.14770879246,,34465.02434671138,34863.579964247605,4062.714504592595,28625.924094558723,44339.9429480067,19620.92469973609,15048.941984470233,69755.80658352119,39361.27426352594,54779.6787441557,0.0867,,0.2902,0.2869,2.4615,0.34940000000000004,0.22560000000000002,0.5097,0.6645,0.1434,0.2541,0.1826,0.2156,0.1826,investor 8
362.0,116257.55718742797,45561.36106831695,22503.490041419027,,38234.20297645455,46754.950550548485,4960.81984823926,31566.596605113285,37818.18859745303,25478.120124466066,16363.828857556371,75139.911728799,45558.63283282989,62900.64004608677,4100.0,,6980.0,8530.0,900.0,5760.0,6900.0,4650.0,2980.0,0.1434,8310.0,11480.0,13790.0,13790.0,
363.0,115939.99294724184,45243.79682813083,22419.334817452236,,38242.25865394371,46785.56625359277,4963.297616782453,31575.38612555189,37798.97690211596,25494.543863797582,16367.452924615949,75154.38355535554,45575.37472583361,62920.95624977823,4090.0,,6980.0,8540.0,900.0,5760.0,6900.0,4650.0,2980.0,0.1434,8320.0,11480.0,13790.0,13790.0,
364.0,115920.00898181106,45223.81286270004,22414.03902254288,,38254.08673121127,46818.23034368057,4965.669457894296,31584.99304093392,37779.62534890049,25510.848954200956,16371.067473428096,75169.59284754311,45592.37197578416,62940.22655601231,4090.0,,6980.0,8540.0,900.0,5760.0,6890.0,4650.0,2980.0,0.1434,8320.0,11490.0,13790.0,13790.0,
365.0,115807.09614723301,45110.90002812199,22384.116872375493,,38267.434486861144,46851.94599781229,4968.161687980569,31594.727605340715,37760.105971600766,25526.839553290447,16374.641554389224,75184.86099712839,45608.616593482366,62961.22218671676,4080.0,,6980.0,8550.0,900.0,5760.0,6890.0,4660.0,2990.0,0.1434,8320.0,11490.0,13790.0,13790.0,
366.0,115949.88855534357,45253.69243623255,22421.95717542176,,38276.56923844898,46884.54421540698,4970.929610418884,31604.68151845263,37740.52016036513,25542.95114303362,16378.228065302135,75199.55507001485,45625.21866263633,62982.58843237749,4090.0,,6980.0,8560.0,900.0,5770.0,6890.0,4660.0,2990.0,0.1434,8330.0,11500.0,13790.0,13790.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,295081.5460992231,-17551.219575287018,260333.01054100168,,33060.52099026077,14767.634280964228,63976.008455243355,10519.591515709413,26433.462406521903,93947.21030263123,119150.05000719526,33411.941222305315,50597.40310687629,14880.735136169098,0.0385,,0.3025,0.6772,0.1564,0.9507000000000001,0.3784,0.10650000000000001,0.084,0.2993,0.19770000000000001,0.6721,0.2927,0.10640000000000001,investor 7
1.0,296053.055016887,-16579.710657623073,261852.3060977381,,33065.00567238428,14768.062559708742,64035.826919697516,10523.41245884067,26428.50598314027,94000.71813287209,119255.51055692401,33463.27301588432,50664.32762297068,14889.14149169366,0.038200000000000005,,0.3025,0.6772,0.1562,0.9503,0.3784,0.10640000000000001,0.0839,0.2989,0.19740000000000002,0.6717000000000001,0.2927,0.10640000000000001,investor 7
361.0,360971.5714436981,48338.80576918798,38663.12311819784,,37414.649194166544,14928.744264823901,85674.98872217372,11758.859915281133,24483.59427239305,114253.10207669184,152802.50383970575,51305.59305548574,74379.19833531966,18214.974996389436,4110.0,,3980.0,1580.0,9110.0,1250.0,2600.0,12150.0,0.0839,5450.0,7910.0,1930.0,15240.0,15240.0,
362.0,361709.7322718383,49076.966597328195,38785.948493292286,,37433.699560815345,14929.195356596258,85731.3745725758,11762.252363009668,24478.11679457634,114306.9020099129,152889.22454962847,51351.809046991715,74439.5907776908,18223.238713685703,4120.0,,3980.0,1580.0,9120.0,1250.0,2600.0,12160.0,0.0839,5460.0,7920.0,1930.0,15240.0,15240.0,
363.0,361124.39743409253,48491.63175958244,38688.552413385005,,37446.4530614095,14929.644871313008,85787.81817671839,11765.776422590718,24472.640991444114,114358.92676444055,152976.72921390203,51396.89661722754,74500.21786292586,18234.736605043327,4110.0,,3980.0,1580.0,9120.0,1250.0,2600.0,12160.0,0.0839,5460.0,7920.0,1940.0,15240.0,15240.0,
364.0,361161.6617276591,48528.896053149016,38694.752960285434,,37453.31897341369,14930.115064734437,85844.99144037756,11769.078088068798,24467.189771192672,114418.82553304148,153062.28488558464,51445.09394481357,74563.84325885573,18243.77016387083,4110.0,,3980.0,1580.0,9130.0,1250.0,2600.0,12170.0,0.0839,5470.0,7930.0,1940.0,15240.0,15240.0,
365.0,360498.68131989986,47865.91564538976,38584.43713999399,,37472.06653902252,14930.539975814143,85902.44879069808,11773.421382576682,24461.689672892193,114471.94760129851,153150.26580824322,51489.263361726604,74627.11190321109,18253.47736122122,4100.0,,3980.0,1580.0,9140.0,1250.0,2600.0,12170.0,0.0839,5470.0,7940.0,1940.0,15240.0,15240.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,245793.12848556568,173158.58622680255,349295.42060288554,,99799.49632965814,40369.853588741156,77284.15865336232,16751.685072663935,30425.629462563502,35592.88942321079,44588.22790811843,38727.126129440825,68138.22999622973,156265.0980826335,0.0287,,0.1003,0.24780000000000002,0.12940000000000002,0.597,0.3287,0.281,0.2243,0.25830000000000003,0.1468,0.064,0.0708,0.0707,investor 10
1.0,245410.61444217068,172776.07218340755,348679.10994756967,,99890.78649409769,40369.748059832855,77256.75934129841,16756.23786667322,30458.75477008477,35603.493897052664,44616.44548603593,38748.081937113624,68171.19813923529,156360.15354391024,0.0287,,0.10020000000000001,0.24780000000000002,0.1295,0.5968,0.3284,0.28090000000000004,0.2242,0.2581,0.1467,0.064,0.0708,0.0707,investor 10
361.0,307429.5367011934,234794.99444243032,31716.34880223432,,130758.28675184937,40738.7767299503,67357.7761037398,18651.488916506456,42549.5922724816,39228.341595062455,53900.87865296398,45206.889738393074,77148.6013321311,186475.4143587932,2240.0,,9240.0,2880.0,4760.0,1310.0,3000.0,2770.0,3810.0,3190.0,5450.0,0.064,12380.0,12380.0,
362.0,307763.9799439479,235129.43768518482,31754.446096420153,,130835.29101266907,40739.3313340835,67327.78240794344,18655.3855469411,42582.55479091819,39237.946545220024,53926.97643791026,45222.78186511793,77174.94028256182,186545.34351082123,2240.0,,9250.0,2880.0,4760.0,1310.0,3010.0,2770.0,3810.0,3190.0,5450.0,0.064,12380.0,12380.0,
363.0,307984.9286286012,235350.3863698381,31779.614932154087,,130914.99018118966,40740.397705450945,67300.46889355402,18658.619450658232,42614.72131999535,39248.1229792601,53952.7861870735,45240.47030287614,77209.03798052436,186628.16863857745,2240.0,,9250.0,2880.0,4750.0,1310.0,3010.0,2770.0,3810.0,3190.0,5450.0,0.064,12380.0,12380.0,
364.0,308099.8625201925,235465.3202614294,31792.70734880396,,130994.37390934282,40741.94758128381,67272.00918664358,18665.226016340974,42647.104876053374,39259.09248628908,53978.05433075999,45258.71948199551,77240.31203088987,186709.38852415446,2240.0,,9260.0,2880.0,4750.0,1310.0,3010.0,2770.0,3810.0,3190.0,5460.0,0.064,12380.0,12380.0,
365.0,307687.3003370014,235052.7580782383,31745.711324206382,,131075.95349133044,40742.98916915289,67240.01972878102,18668.813859860446,42678.43223822085,39268.64314224871,54000.29687210417,45269.4336655487,77276.5772010602,186776.73270903493,2240.0,,9260.0,2880.0,4750.0,1310.0,3010.0,2770.0,3810.0,3200.0,5460.0,0.064,12380.0,12380.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,653941.8551296848,431527.8651450253,862963.0762961529,,18456.693078494678,118039.86282307768,40900.6599967276,19782.367166252057,17786.220971228384,22157.54387098726,49500.52916495622,76531.3616974853,87940.6005483297,18861.32916289401,0.011600000000000001,,0.5419,0.0848,0.24450000000000002,0.5056,0.5623,,0.2021,0.1307,0.11380000000000001,0.5302,0.0262,0.0262,
1.0,655232.4353049059,432818.4453202464,864948.5597321581,,18476.563579300106,118066.6602722853,40882.32913935856,19786.59621653708,17810.196573021065,22164.92587437214,49547.94847063932,76579.33774408649,87973.15490851719,18867.735753001234,0.011600000000000001,,0.5413,0.0847,0.2447,0.5054000000000001,0.5615,,0.2019,0.1306,0.11370000000000001,0.5301,0.0262,0.0262,
2.0,654903.9399449053,432489.94996024587,864443.1884978805,,18496.412820253463,118090.90131351026,40864.38812101801,19790.82214586382,17833.994129523016,22172.534970271226,49593.29139572529,76628.46411103482,88007.27592476213,18873.96061256013,0.011600000000000001,,0.5407000000000001,0.0847,0.24480000000000002,0.5053,0.5608000000000001,,0.20170000000000002,0.1305,0.11370000000000001,0.5299,0.0262,0.0262,
