1.0,256702.28815680346,81266.3527397067,317357.7293625797,,149691.91608287618,69420.10283334772,18972.934357769314,14183.066492842914,37070.71090249326,29484.736569032335,39319.86637615807,72010.3327676784,15257.473523148103,35990.17280848189,0.032,,0.067,0.145,0.528,0.706,0.27,0.34,0.255,0.139,0.656,0.278,0.10400000000000001,0.10300000000000001,investor 1
361.0,260813.8336006659,85377.89818356914,33397.59831072631,,196204.75668453804,84033.79423904174,22881.246250130353,19588.696065637185,31408.42823166748,27536.866925936207,43505.688182036494,86724.6811548753,18274.2794169824,46190.002719837736,3400.0,,0.067,8600.0,2300.0,2000.0,3200.0,2800.0,4400.0,8900.0,1800.0,4700.0,19200.0,19200.0,
362.0,260538.67248182994,85102.73706473317,33350.098846506036,,196314.42880782686,84073.22698769851,22891.960256604503,19603.471505759226,31391.616879267454,27531.897080939412,43516.302845548125,86764.15467999484,18278.9297094383,46215.09830970125,3400.0,,0.067,8600.0,2300.0,2000.0,3200.0,2800.0,4400.0,8900.0,1800.0,4700.0,19200.0,19200.0,
363.0,260616.2860679663,85180.35065086954,33363.49682865296,,196448.53939355596,84112.43842919685,22902.783396165883,19618.103942162736,31374.152184581697,27527.332379730884,43528.364868453245,86803.96588703324,18281.703398869206,46246.73868478005,3400.0,,0.067,8600.0,2300.0,2000.0,3200.0,2800.0,4400.0,8900.0,1800.0,4700.0,19200.0,19200.0,
364.0,260677.70427227466,85241.76885517788,33374.09909619119,,196559.26381090554,84149.63609267437,22913.52969703032,19632.83845860964,31356.6776276261,27519.712687222334,43539.00672393558,86843.41863765371,18290.083076074217,46272.74164199554,3400.0,,0.067,8600.0,2300.0,2000.0,3200.0,2800.0,4400.0,8900.0,1800.0,4700.0,19200.0,19200.0,
365.0,260110.17039680973,84674.23497971296,33276.129022783,,196659.27856197156,84190.15207025982,22924.325473570796,19647.170654527898,31340.139888906095,27513.467936508732,43551.50763295613,86882.63696087568,18298.444730877694,46302.303797818895,3400.0,,0.067,8600.0,2300.0,2000.0,3200.0,2800.0,4400.0,8900.0,1800.0,4700.0,19200.0,19200.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,317211.78452375013,197201.53991993808,408269.84972887265,,15877.617739201616,38918.34731663995,6865.3923791663065,54694.20650154118,19068.901960034786,4354.045599514794,50573.41387384573,29919.85176095611,132696.9185585263,29173.03296563742,0.025,,0.63,0.257,1.457,0.183,0.525,,0.198,0.335,0.076,0.343,0.056,0.056,
1.0,316794.7267871834,196784.48218337132,407631.562343872,,15872.657096084606,38938.84438663477,6864.0552651513935,54746.57606379925,19083.873529208406,4358.3029149399445,50619.754352886426,29947.92937083121,132681.0363934681,29174.851251784643,0.025,,0.631,0.257,1.457,0.183,0.525,,0.198,0.334,0.076,0.343,0.056,0.056,
2.0,316072.5273438061,196062.28273999406,406526.269829802,,15867.742201849089,38959.210516952284,6862.565902067136,54796.84557540748,19099.17758619387,4362.583180463369,50664.46595354576,29976.653964990997,132688.78089128845,29194.778139151473,0.025,,0.631,0.257,1.458,0.183,0.524,,0.198,0.334,0.076,0.343,0.056,0.056,
3.0,316357.28917689197,196347.0445730799,406962.08451408194,,15863.302801696324,38979.59610365564,6860.872383698704,54847.24073084728,19113.881276564116,4366.914701092678,50709.02119074069,30005.70137660511,132679.89618623158,29217.000396080326,0.025,,0.631,0.257,1.458,0.183,0.524,,0.198,0.334,0.076,0.343,0.056,0.056,
4.0,315810.3884143264,195800.14381051436,406125.07844277285,,15858.456415595823,38999.94501336286,6859.467434541182,54898.5635646838,19129.2761311606,4371.275624284521,50755.70204315407,30033.90422191453,132672.67737926258,29209.932145558567,0.025,,0.631,0.257,1.458,0.183,0.523,,0.198,0.333,0.076,0.343,0.056,0.056,
364.0,315810.3884143264,195800.14381051436,406125.07844277285,,15858.456415595823,38999.94501336286,6859.467434541182,54898.5635646838,19129.2761311606,4371.275624284521,50755.70204315407,30033.90422191453,132672.67737926258,29209.932145558567,0.025,,0.631,0.257,1.458,0.183,0.523,,0.198,0.333,0.076,0.343,0.056,0.056,
724.0,315810.3884143264,195800.14381051436,406125.07844277285,,15858.456415595823,38999.94501336286,6859.467434541182,54898.5635646838,19129.2761311606,4371.275624284521,50755.70204315407,30033.90422191453,132672.67737926258,29209.932145558567,0.025,,0.631,0.257,1.458,0.183,0.523,,0.198,0.333,0.076,0.343,0.056,0.056,
1084.0,315810.3884143264,195800.14381051436,406125.07844277285,,15858.456415595823,38999.94501336286,6859.467434541182,54898.5635646838,19129.2761311606,4371.275624284521,50755.70204315407,30033.90422191453,132672.67737926258,29209.932145558567,0.025,,0.631,0.257,1.458,0.183,0.523,,0.198,0.333,0.076,0.343,0.056,0.056,
1444.0,315810.3884143264,195800.14381051436,406125.07844277285,,15858.456415595823,38999.94501336286,6859.467434541182,54898.5635646838,19129.2761311606,4371.275624284521,50755.70204315407,30033.90422191453,132672.67737926258,29209.932145558567,0.025,,0.631,0.257,1.458,0.183,0.523,,0.198,0.333,0.076,0.343,0.056,0.056,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,214466.2506829294,10483.747622346738,206417.96817894487,,29534.85372012939,25228.837775517546,122380.4970549701,85981.95803095098,46705.21225638273,44929.99215461677,102344.38066483666,9287.49680276786,65814.87390349344,19636.198207041136,0.049,,0.339,0.397,0.082,0.117,0.215,0.223,0.098,1.077,0.152,0.51,0.245,0.097,investor 3
1.0,214478.3408807742,10495.837820191518,206437.00261381923,,29554.438448925146,25254.694487733082,122432.07280876074,86074.55781113906,46731.599986847024,44948.290381596235,102410.60711438445,9294.726149021231,65877.9322944297,19645.570375749394,0.049,,0.339,0.396,0.082,0.117,0.214,0.223,0.098,1.076,0.152,0.51,0.245,0.097,investor 3
361.0,254473.02223065338,50490.51917007071,26132.1294430089,,36077.19676054812,34220.13336534644,138684.94302424954,116418.42314416626,56246.974956219645,52242.242784734604,127155.46487697467,11935.590417564828,89194.19890990375,23453.64727289602,2500.0,,3400.0,3300.0,0.082,11200.0,5400.0,5000.0,12300.0,1100.0,8600.0,2200.0,13700.0,13700.0,
362.0,255297.52504534158,51315.0219847589,26258.042409624304,,36093.42784711515,34244.210581639425,138731.45802568932,116490.72462144942,56272.60321043573,52263.68075277069,127216.45768456212,11941.992272834843,89254.17830340953,23463.376298587384,2500.0,,3500.0,3300.0,0.082,11200.0,5400.0,5000.0,12300.0,1100.0,8600.0,2200.0,13700.0,13700.0,
363.0,254067.38690266575,50084.88384208307,26070.18332639043,,36111.31708065069,34268.78253008363,138775.08540823683,116561.98183713215,56298.584948179865,52282.69746790364,127282.52995450256,11949.26671028838,89314.91397818257,23475.526105859575,2500.0,,3500.0,3300.0,0.082,11300.0,5400.0,5000.0,12300.0,1100.0,8600.0,2200.0,13700.0,13700.0,
364.0,254705.82628782644,50723.32322724376,26167.681837684286,,36130.56291259497,34293.39944072619,138821.12052134835,116647.5690216634,56324.18734310235,52302.30291252028,127347.28894251409,11956.523428313661,89380.1394646679,23485.763909868718,2500.0,,3500.0,3300.0,0.082,11300.0,5400.0,5000.0,12300.0,1100.0,8600.0,2200.0,13700.0,13700.0,
365.0,254686.43938058935,50703.93632000667,26164.721189205917,,36145.72273951755,34317.15772612972,138864.16081681958,116722.02829615927,56350.335031356524,52321.85577547564,127415.82739424905,11965.15524922751,89438.584941793,23497.584466979883,2500.0,,3500.0,3300.0,0.082,11300.0,5400.0,5000.0,12300.0,1100.0,8600.0,2200.0,13700.0,13700.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,357682.44106664695,36064.13587629859,333652.5053081184,,28758.475350658693,35220.76814245836,27386.080870082344,114368.3453408901,90373.04172920396,35238.183946203615,22016.447270694127,84038.47593340397,25649.552784594354,71464.13232566262,0.03,,0.34800000000000003,0.28400000000000003,0.366,0.088,0.111,0.28400000000000003,0.455,0.11900000000000001,0.39,0.14,0.136,0.11,investor 4
1.0,358372.44248277135,36754.137292422995,334695.3015614583,,28755.728571647738,35233.17856281457,27394.339165413472,114437.29390005123,90414.77499900383,35234.03138270924,22022.739073115572,84051.70753879554,25663.89384947846,71479.60883255604,0.03,,0.34800000000000003,0.28400000000000003,0.366,0.088,0.111,0.28400000000000003,0.455,0.11900000000000001,0.39,0.14,0.136,0.11,investor 4
361.0,394834.6942635945,73216.38907324616,42878.060513853,,27987.953424571824,39472.65822491042,30867.467071826908,136910.31774985028,106294.18972954316,33167.94441262008,24336.63708503258,89540.19456541311,30882.834543411227,77506.43093894978,4700.0,,3000.0,4300.0,3300.0,0.088,11600.0,3600.0,2600.0,9800.0,3300.0,8500.0,15200.0,15200.0,
362.0,394169.8241697835,72551.51897943515,42767.53082083499,,27985.309946897618,39484.40138771431,30880.839561402063,136972.13091220683,106337.77228398784,33165.31432789142,24343.01139226499,89558.97066483334,30897.02743111107,77523.76641172025,4700.0,,3000.0,4300.0,3300.0,0.088,11600.0,3600.0,2600.0,9800.0,3300.0,8500.0,15200.0,15200.0,
363.0,393506.3054727902,71888.00028244185,42657.225787456206,,27984.10583661605,39496.57950985625,30886.19866777853,137035.47534732104,106375.80236772724,33164.80688602794,24349.330109389983,89569.31394670441,30911.170899672423,77537.68078636761,4600.0,,3000.0,4300.0,3300.0,0.088,11700.0,3600.0,2600.0,9800.0,3400.0,8500.0,15200.0,15200.0,
364.0,393319.21701803687,71700.91182768851,42626.12372757475,,27981.27259200462,39507.67392954707,30894.490465183717,137091.821477775,106415.50245999172,33149.98271230737,24355.69462681497,89585.87553008128,30925.27164039929,77554.9829186,4600.0,,3000.0,4300.0,3300.0,0.088,11700.0,3600.0,2600.0,9800.0,3400.0,8500.0,15200.0,15200.0,
365.0,393588.95112012414,71970.64592977578,42670.965009770654,,27980.972361755867,39519.4458488072,30901.926454747754,137158.3251475197,106459.83916387118,33155.036344024804,24362.099979711093,89605.50133497841,30939.36513560843,77572.75089945429,4600.0,,3000.0,4300.0,3300.0,0.088,11700.0,3600.0,2600.0,9800.0,3400.0,8500.0,15200.0,15200.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,226722.9266003214,89201.44125918401,240657.52149105424,,36570.42965186817,45887.11933703348,73341.66524460248,51850.79333829054,173427.59195896436,50542.39023303008,43257.877627141774,127009.27974113115,8360.78290679434,257729.113684136,0.042,,0.274,0.218,0.137,0.193,0.058,0.198,0.232,0.079,1.197,0.039,0.106,0.057,investor 10
1.0,226701.80263967588,89180.31729853849,240626.85606244009,,36592.335118700394,45890.6305895864,73401.92921242212,51898.356504590134,173334.94198959228,50578.733420723394,43278.70568446552,127115.32771654303,8368.099589159234,257868.5332772497,0.042,,0.274,0.218,0.137,0.193,0.058,0.198,0.232,0.079,1.196,0.039,0.106,0.057,investor 10
361.0,226162.1725180549,88640.6871769175,13671.078403554196,,43940.75533578439,45207.789870511464,94449.9143000928,67876.10806817355,139961.33488597436,60412.50960695344,50789.51269776743,162782.0533429446,11069.898723036147,305308.9228030165,700.0,,2500.0,2500.0,5300.0,3800.0,7900.0,3400.0,2800.0,9200.0,600.0,0.039,17400.0,17400.0,
362.0,226220.03696894855,88698.55162781116,13675.866472346002,,43959.78072743366,45206.57325725768,94507.52403721017,67921.47951292743,139857.04408483164,60441.346227314236,50811.06046755474,162872.51925436154,11076.737476415232,305425.3778066069,700.0,,2500.0,2500.0,5300.0,3800.0,7900.0,3400.0,2800.0,9200.0,600.0,0.039,17400.0,17400.0,
363.0,225789.9856177686,88268.50027663121,13640.281317356068,,43980.97361785451,45202.337508334036,94565.6822401351,67961.21431210979,139751.54244909107,60458.76031056103,50830.818447107304,162969.84873813935,11084.568846057064,305538.6619592768,700.0,,2500.0,2500.0,5300.0,3800.0,7900.0,3400.0,2800.0,9200.0,600.0,0.039,17400.0,17400.0,
364.0,225523.92027019357,88002.43492905618,13618.265396222625,,44001.77743325133,45194.89120948659,94626.33433141618,68004.98665709239,139650.15354023094,60489.708039082805,50851.634176407424,163063.96276725084,11091.723546909177,305650.0242699164,700.0,,2500.0,2500.0,5300.0,3800.0,7900.0,3400.0,2800.0,9200.0,600.0,0.039,17400.0,17400.0,
365.0,224756.12079026672,87234.63544912933,13554.732835705325,,44021.31621705102,45192.929150476426,94684.01745838263,68042.87438989479,139545.81843280428,60524.79717837763,50872.081610578396,163174.67302045133,11099.309727409734,305762.773291565,700.0,,2500.0,2500.0,5300.0,3800.0,7900.0,3400.0,2800.0,9300.0,600.0,0.039,17400.0,17400.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,266358.76837685576,-7134.362208850391,245059.97916341704,,45042.39772430042,134060.94801531444,41692.38270736613,63769.58347114695,117073.62003786473,163274.2867285556,23521.864669661485,107094.00758537833,63610.92488655065,48575.07471386979,0.041,,0.223,0.075,0.24,0.157,0.08600000000000001,0.062,0.426,0.094,0.158,0.20600000000000002,0.296,0.074,investor 6
1.0,266081.95178604126,-7411.178799664893,244622.43901537367,,45072.483976931886,134152.97554282652,41701.64401128909,63802.164058663286,117205.48053299963,163318.9309200467,23530.464415619226,107116.20588117342,63683.268053773885,48560.50480223366,0.041,,0.222,0.075,0.24,0.157,0.08600000000000001,0.062,0.425,0.094,0.158,0.20600000000000002,0.296,0.074,investor 6
361.0,268770.3462228506,-4722.784362855542,18416.509692422045,,55656.237804754186,164104.50435065004,44936.24337979327,75048.27999361737,162717.89205584457,182312.32639350355,26594.07398650624,114988.73345077003,90053.56493265096,45801.01377716138,1300.0,,4100.0,12100.0,3300.0,5500.0,12000.0,0.062,1900.0,8500.0,6600.0,3300.0,13200.0,13200.0,
362.0,268581.15999244945,-4911.970593256701,18394.381444057195,,55685.537642453804,164191.76592669822,44945.260809034684,75078.92381625531,162828.37103148026,182359.47544633358,26602.265204065774,115009.7391897678,90121.37955420246,45784.469166754425,1300.0,,4100.0,12100.0,3300.0,5500.0,12000.0,0.062,1900.0,8500.0,6600.0,3300.0,13200.0,13200.0,
363.0,268972.7271030838,-4520.403482622351,18440.181258648616,,55713.942077745785,164269.9651886093,44954.018548940636,75109.18729186377,162937.9547446144,182402.24285376922,26610.579232526943,115031.58929701758,90188.20723957031,45781.59603448991,1300.0,,4100.0,12100.0,3300.0,5500.0,12000.0,0.062,1900.0,8500.0,6600.0,3300.0,13200.0,13200.0,
364.0,269079.79051563,-4413.34007007617,18452.703976494344,,55743.181574632676,164350.27052567535,44962.96451607372,75141.1802394017,163051.1304674327,182447.25380350547,26618.961379491786,115052.67170191268,90256.91902637469,45775.451569656085,1300.0,,4100.0,12100.0,3300.0,5500.0,12000.0,0.062,1900.0,8500.0,6600.0,3300.0,13200.0,13200.0,
365.0,269398.3171890104,-4094.8133966957685,18489.960585098706,,55772.19593820376,164436.4284892654,44971.8187003913,75166.45288540046,163163.9471164044,182505.16927852796,26627.391124464302,115074.79347927823,90327.08745215995,45762.71929295104,1300.0,,4100.0,12100.0,3300.0,5500.0,12000.0,0.062,1900.0,8500.0,6600.0,3300.0,13200.0,13200.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,246513.80918721785,110182.48758049874,295462.71501195955,,44304.40579723101,49434.4780575308,17967.68584215553,30941.12174657865,39501.33386994546,24112.24944174118,34697.81578594442,38877.647097907764,57960.71656721601,46479.29764622648,0.034,,0.226,0.203,0.557,0.324,0.254,0.41500000000000004,0.289,0.258,0.17300000000000001,0.216,0.096,0.096,
1.0,246729.11091259227,110397.78930587316,295797.3710179011,,44321.50259943784,49477.0791089355,17970.750863855636,30957.57680314726,39532.90871220871,24116.831579435187,34728.50613025703,38876.2506288817,57964.12092293435,46480.858078358884,0.034,,0.226,0.203,0.557,0.324,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
2.0,247164.4273744336,110833.1057677145,296474.0087373022,,44335.99247790813,49521.504233099105,17974.06591805704,30974.788159380252,39563.86193520049,24122.626367769444,34758.998756120294,38874.15835702264,57967.54705005236,46482.39593915158,0.034,,0.226,0.202,0.557,0.323,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
3.0,247328.73564525123,110997.41403853212,296729.4026481469,,44351.66490904526,49565.11800526851,17977.613431543145,30992.39847025724,39592.13920565677,24128.792488305713,34789.49954632836,38872.33599369309,57970.95005715134,46483.85540996544,0.034,,0.226,0.202,0.557,0.323,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
4.0,247329.12015656577,110997.79854984666,296730.0003164682,,44371.53627379597,49608.525533078195,17980.975094911737,31008.713388365995,39622.474813065324,24135.449494077857,34819.893198955135,38869.827790193325,57974.35423107878,46485.54948013012,0.034,,0.226,0.202,0.557,0.323,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
364.0,247329.12015656577,110997.79854984666,296730.0003164682,,44371.53627379597,49608.525533078195,17980.975094911737,31008.713388365995,39622.474813065324,24135.449494077857,34819.893198955135,38869.827790193325,57974.35423107878,46485.54948013012,0.034,,0.226,0.202,0.557,0.323,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
724.0,247329.12015656577,110997.79854984666,296730.0003164682,,44371.53627379597,49608.525533078195,17980.975094911737,31008.713388365995,39622.474813065324,24135.449494077857,34819.893198955135,38869.827790193325,57974.35423107878,46485.54948013012,0.034,,0.226,0.202,0.557,0.323,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
1084.0,247329.12015656577,110997.79854984666,296730.0003164682,,44371.53627379597,49608.525533078195,17980.975094911737,31008.713388365995,39622.474813065324,24135.449494077857,34819.893198955135,38869.827790193325,57974.35423107878,46485.54948013012,0.034,,0.226,0.202,0.557,0.323,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
1444.0,247329.12015656577,110997.79854984666,296730.0003164682,,44371.53627379597,49608.525533078195,17980.975094911737,31008.713388365995,39622.474813065324,24135.449494077857,34819.893198955135,38869.827790193325,57974.35423107878,46485.54948013012,0.034,,0.226,0.202,0.557,0.323,0.253,0.41500000000000004,0.28800000000000003,0.258,0.17300000000000001,0.216,0.096,0.096,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,162165.0673802395,-2250.6507782088884,149796.23733937865,,61689.72081843251,64795.029060017216,21656.738828595324,30308.937250241263,4071.0059501743076,67117.51514281992,30788.624155967354,18079.485679361875,47612.9751956152,14928.164016235518,0.067,,0.163,0.155,0.462,0.33,2.457,0.149,0.325,0.554,0.211,0.67,0.374,0.154,investor 6
1.0,162479.38118921025,-1936.3369692381239,150291.59608087837,,61713.48073039214,64784.66242805379,21664.943489534966,30323.96627533288,4070.2442563471113,67140.153852796,30802.78560182266,18073.074447793835,47609.86123939331,14938.38711344,0.067,,0.163,0.155,0.462,0.33,2.457,0.149,0.325,0.554,0.211,0.67,0.374,0.154,investor 6
361.0,193605.35389080681,29189.635732358438,30699.30659815637,,70998.41102671176,59216.10047980955,24779.22514851097,35993.912023538396,3769.0391695713924,74992.16316655475,37616.91934014186,16083.237481951364,45769.33036574257,18586.994065532675,4700.0,,10900.0,9100.0,3800.0,5500.0,500.0,0.149,5700.0,2400.0,7000.0,2800.0,11200.0,11200.0,
362.0,193461.82168303468,29046.103524586302,30664.47074464397,,71025.86187982395,59203.432928631664,24786.76493107294,36009.769925885004,3768.193706188326,75013.37542182289,37639.505778706065,16077.73036961023,45765.31536207611,18597.49476023916,4700.0,,10900.0,9100.0,3800.0,5500.0,500.0,0.149,5700.0,2400.0,7000.0,2800.0,11200.0,11200.0,
363.0,193492.96665526333,29077.24849681495,30672.029756708547,,71052.2166218081,59189.77267077037,24795.62563799074,36025.52085752711,3767.365525777454,75033.90538920811,37658.72808935186,16071.571319726916,45762.48551753289,18606.837217220957,4700.0,,10900.0,9100.0,3800.0,5500.0,500.0,0.149,5700.0,2400.0,7000.0,2800.0,11200.0,11200.0,
364.0,193756.2881513378,29340.569992889417,30735.93896012914,,71085.71361232828,59172.358822114016,24803.169242523458,36042.16601356078,3766.517343318687,75054.63637552402,37676.74119737203,16064.454621394818,45755.09600509938,18616.886934439026,4700.0,,10900.0,9100.0,3800.0,5500.0,500.0,0.149,5800.0,2400.0,7000.0,2800.0,11200.0,11200.0,
365.0,193759.76226716628,29344.044108717906,30736.782142241114,,71107.07622780731,59156.476479074474,24811.07573467197,36056.454614777016,3765.7130472772265,75075.95668112382,37697.58301972901,16059.617935537619,45750.21957520104,18626.517502061906,4700.0,,10900.0,9100.0,3800.0,5500.0,500.0,0.149,5800.0,2400.0,7000.0,2800.0,11200.0,11200.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,115666.96987289828,22414.806309854874,112393.59403442715,,5127.1685908339605,62614.31980482115,30123.541984259933,97384.39646654889,12267.656504675282,20421.369403518936,82938.6526576747,20220.446451139644,14015.550082331143,25262.33173739355,0.089,,1.951,0.16,0.332,0.10300000000000001,0.8160000000000001,0.49,0.121,0.495,0.714,0.396,0.307,0.12,investor 4
1.0,115718.20042924474,22466.036866201335,112469.94665543424,,5130.759898180694,62600.3547241081,30132.9507383439,97409.16328613335,12279.944864210558,20430.58745157239,83008.18458253014,20224.413320717973,14026.661121069123,25265.599385708323,0.089,,1.95,0.16,0.332,0.10300000000000001,0.8150000000000001,0.49,0.121,0.495,0.713,0.396,0.307,0.12,investor 4
361.0,115248.8531092825,21996.689546239097,13412.453308487567,,6423.0863438370325,57285.01671507828,33082.6373253154,106779.87134101505,16387.651785667727,23726.818706338767,105641.94733898803,22224.98650490586,17862.865057353905,26588.912452581586,1600.0,,700.0,6800.0,3900.0,0.10300000000000001,1900.0,2800.0,12600.0,2600.0,2100.0,3100.0,12900.0,12900.0,
362.0,115148.86403450296,21896.700471459553,13394.570790375068,,6426.626703362991,57269.30145277052,33089.449308075236,106806.23999987626,16398.673494456067,23735.952722554634,105698.45080871474,22229.836428971317,17872.85086139877,26591.745458697045,1600.0,,700.0,6800.0,3900.0,0.10300000000000001,1900.0,2800.0,12600.0,2600.0,2100.0,3100.0,12900.0,12900.0,
363.0,115491.62700662533,22239.46344358193,13455.8721382552,,6430.247934488825,57253.71849974447,33097.84700548742,106824.04501276388,16409.780216436386,23744.93932235384,105755.97382767302,22233.824718415497,17883.554160597036,26597.62839153948,1600.0,,700.0,6800.0,3900.0,0.10300000000000001,1900.0,2800.0,12600.0,2600.0,2100.0,3100.0,12900.0,12900.0,
364.0,115274.6975896529,22022.5340266095,13417.075457350842,,6433.830596835731,57238.84095478977,33106.9500308989,106845.26848355446,16420.753719707063,23755.228643742157,105812.07634083106,22240.306743863206,17893.72458287938,26600.31431115081,1600.0,,700.0,6800.0,3900.0,0.10300000000000001,1900.0,2800.0,12600.0,2600.0,2100.0,3100.0,12900.0,12900.0,
365.0,115356.56906530744,22104.40550226404,13431.717738515234,,6437.51428141184,57223.461230807145,33115.584383938,106875.97141710165,16431.74285087237,23765.917139134646,105869.12440962391,22243.935572878792,17903.786725240752,26605.50541716034,1600.0,,700.0,6800.0,3900.0,0.10300000000000001,1900.0,2800.0,12700.0,2600.0,2100.0,3100.0,12900.0,12900.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,463528.01210822334,-48922.13785610389,394513.8173033574,,15156.789462696424,19633.65976896564,99499.93179315537,48826.712212054474,34880.717233470474,22672.828207718358,35188.843590939556,10750.799531640494,50469.614224150886,21887.13889277926,0.026000000000000002,,0.66,0.51,0.101,0.20500000000000002,0.28700000000000003,0.442,0.28500000000000003,0.931,0.199,0.457,0.246,0.198,investor 3
